article1,article2,similarity 
088.txt,237.txt,0.1253091101031658
088.txt,238.txt,0.1146387068187176
088.txt,239.txt,0.1573667883058229
088.txt,240.txt,0.1124030040581618
088.txt,241.txt,0.2438760183235104
088.txt,242.txt,0.07426173923108
088.txt,243.txt,0.1658871106859718
088.txt,244.txt,0.0516580642120321
088.txt,245.txt,0.1308830305440306
088.txt,246.txt,0.0819376906885261
088.txt,247.txt,0.058533471676743
088.txt,248.txt,0.0516922344923534
088.txt,249.txt,0.0583190787552129
088.txt,250.txt,0.1411502273567514
088.txt,251.txt,0.1087338782633138
088.txt,252.txt,0.1088838758658832
088.txt,253.txt,0.0891549191491867
088.txt,254.txt,0.0785101825646248
088.txt,255.txt,0.0371333723627485
088.txt,256.txt,0.044021599469459
088.txt,257.txt,0.0711278414685831
088.txt,258.txt,0.0612141854061921
088.txt,259.txt,0.0459718779137347
088.txt,260.txt,0.049490792996143
088.txt,261.txt,0.0404410757869419
088.txt,262.txt,0.0888923365526289
088.txt,263.txt,0.0451500400859323
088.txt,264.txt,0.0818617561055807
089.txt,090.txt,0.0662260532647514
089.txt,091.txt,0.0440459288808013
089.txt,092.txt,0.0660233726655923
089.txt,093.txt,0.0455677103822981
089.txt,094.txt,0.0651777113323187
089.txt,095.txt,0.029081585541887
089.txt,096.txt,0.0695418005530087
089.txt,097.txt,0.0135134856491951
089.txt,098.txt,0.0903584533713856
089.txt,099.txt,0.0531021403003824
089.txt,100.txt,0.0381372523296041
089.txt,101.txt,0.0660805523315447
089.txt,102.txt,0.041146334109914
089.txt,103.txt,0.0759475881630849
089.txt,104.txt,0.0470654111992997
089.txt,105.txt,0.0894746103747362
089.txt,106.txt,0.051187686322182
089.txt,107.txt,0.0672549977633659
089.txt,108.txt,0.0694624192247916
089.txt,109.txt,0.0583871593990755
089.txt,110.txt,0.0379380079901563
089.txt,111.txt,0.0689149746291954
089.txt,112.txt,0.0944248734001029
089.txt,113.txt,0.0463743660579212
089.txt,114.txt,0.0359694095584068
089.txt,115.txt,0.1719256402768705
089.txt,116.txt,0.0648165290231088
089.txt,117.txt,0.073998501130359
089.txt,118.txt,0.0517739560943378
089.txt,119.txt,0.0557613488968203
089.txt,120.txt,0.0112428223291792
089.txt,121.txt,0.0538008473601945
089.txt,122.txt,0.0363390400527984
089.txt,123.txt,0.0763670501391224
089.txt,124.txt,0.214651583571913
089.txt,125.txt,0.0663867574155694
089.txt,126.txt,0.0372603300828354
089.txt,127.txt,0.1029573984137672
089.txt,128.txt,0.1074433283987544
089.txt,129.txt,0.1301042140621124
089.txt,130.txt,0.0228420572709855
089.txt,131.txt,0.0150735699306303
089.txt,132.txt,0.0734051331915044
089.txt,133.txt,0.1293815330795244
089.txt,134.txt,0.1206428176516938
089.txt,135.txt,0.0843326903972623
089.txt,136.txt,0.0224514383093908
089.txt,137.txt,0.1570527423417641
089.txt,138.txt,0.0632684174891218
089.txt,139.txt,0.0631662434784878
089.txt,140.txt,0.0272326778498472
089.txt,141.txt,0.0986038174901967
089.txt,142.txt,0.1210218640462827
089.txt,143.txt,0.146734148328749
089.txt,144.txt,0.1306806685679597
089.txt,145.txt,0.1493642234234431
089.txt,146.txt,0.0356246777042644
089.txt,147.txt,0.0489616844891624
089.txt,148.txt,0.0636793131428678
089.txt,149.txt,0.1379531407478831
089.txt,150.txt,0.076686467050106
089.txt,151.txt,0.0985957532103261
089.txt,152.txt,0.0507039193502356
089.txt,153.txt,0.1188658014112902
089.txt,154.txt,0.0692811824437693
089.txt,155.txt,0.0672950336157781
089.txt,156.txt,0.0618678047338478
089.txt,157.txt,0.0655107427481136
089.txt,158.txt,0.0779657001709866
089.txt,159.txt,0.0444168257059385
089.txt,160.txt,0.0701470361281734
089.txt,161.txt,0.0779657001709866
089.txt,162.txt,0.0488365392996275
089.txt,163.txt,0.033391185433395
089.txt,164.txt,0.033391185433395
089.txt,165.txt,0.0443460118140199
089.txt,166.txt,0.0684542081751526
089.txt,167.txt,0.0741639908718845
089.txt,168.txt,0.047920245844797
089.txt,169.txt,0.0565072164185413
089.txt,170.txt,0.030596892226843
089.txt,171.txt,0.0615277589611352
089.txt,172.txt,0.0335139727770501
089.txt,173.txt,0.1104637457783272
089.txt,174.txt,0.0391585816310188
089.txt,175.txt,0.0229455208068551
089.txt,176.txt,0.0879086428957653
089.txt,177.txt,0.0469880176298412
089.txt,178.txt,0.0368155820986466
089.txt,179.txt,0.0573763692904527
089.txt,180.txt,0.0903009591143853
089.txt,181.txt,0.1004705233170506
089.txt,182.txt,0.0476245914546289
089.txt,183.txt,0.0794476843118438
089.txt,184.txt,0.0423929579842735
089.txt,185.txt,0.0553270096994544
089.txt,186.txt,0.1574460603385498
089.txt,187.txt,0.0852957484332347
089.txt,188.txt,0.0586667995409213
089.txt,189.txt,0.0657921855029953
089.txt,190.txt,0.1335213086583692
089.txt,191.txt,0.1749166947477808
089.txt,192.txt,0.0947291528979917
089.txt,193.txt,0.0381125769797921
089.txt,194.txt,0.0539703027064455
089.txt,195.txt,0.0187221465543721
089.txt,196.txt,0.066123831148665
089.txt,197.txt,0.0083504948895561
089.txt,198.txt,0.1211837956374582
089.txt,199.txt,0.1509233263084553
089.txt,200.txt,0.096290302233727
089.txt,201.txt,0.0866210542497421
089.txt,202.txt,0.1450441666517472
089.txt,203.txt,0.062859974082569
089.txt,204.txt,0.0644354991052192
089.txt,205.txt,0.0641098144635702
089.txt,206.txt,0.0475537666354601
089.txt,207.txt,0.2080053181563253
089.txt,208.txt,0.0432059280717852
089.txt,209.txt,0.1014714324019934
089.txt,210.txt,0.0841576834939807
089.txt,211.txt,0.1113163880981708
089.txt,212.txt,0.1010713443475633
089.txt,213.txt,0.0735302203478365
089.txt,214.txt,0.0273080882917333
089.txt,215.txt,0.094889009269231
089.txt,216.txt,0.1162806653822691
089.txt,217.txt,0.0424665500825321
089.txt,218.txt,0.0439793041014755
089.txt,219.txt,0.0716812195099167
089.txt,220.txt,0.0848325690063148
089.txt,221.txt,0.138527319998416
089.txt,222.txt,0.0532005263194316
089.txt,223.txt,0.1386362652025812
089.txt,224.txt,0.0738237616866696
089.txt,225.txt,0.0494358472778373
089.txt,226.txt,0.1011929373598854
089.txt,227.txt,0.0408259092912205
089.txt,228.txt,0.0800145361378089
089.txt,229.txt,0.1047224851815202
089.txt,230.txt,0.2450570582556116
089.txt,231.txt,0.0329848614882526
089.txt,232.txt,0.0707104423212972
089.txt,233.txt,0.0309472722074196
089.txt,234.txt,0.0372869298738906
089.txt,235.txt,0.0599645009257439
089.txt,236.txt,0.0480434984106633
089.txt,237.txt,0.0764409262756068
089.txt,238.txt,0.0775696566049695
089.txt,239.txt,0.121173899617364
089.txt,240.txt,0.1032884611019579
089.txt,241.txt,0.1625386045300435
089.txt,242.txt,0.0478536175446096
089.txt,243.txt,0.2044074789003936
089.txt,244.txt,0.0250866295626247
089.txt,245.txt,0.085901654280575
089.txt,246.txt,0.0483978393287479
089.txt,247.txt,0.0479748536359848
089.txt,248.txt,0.0394116105878664
089.txt,249.txt,0.039736071260688
089.txt,250.txt,0.109338754827425
089.txt,251.txt,0.0787537449592384
089.txt,252.txt,0.0702411326970927
089.txt,253.txt,0.0582009200101794
089.txt,254.txt,0.0618756295866829
089.txt,255.txt,0.0245606789947544
089.txt,256.txt,0.0095638928425175
089.txt,257.txt,0.0335917685097732
089.txt,258.txt,0.021076712123433
089.txt,259.txt,0.033401755888262
089.txt,260.txt,0.0333257352509104
089.txt,261.txt,0.0197768575192376
089.txt,262.txt,0.0757625023953148
089.txt,263.txt,0.0416802533512396
089.txt,264.txt,0.0675986468840211
090.txt,091.txt,0.0764870798158387
090.txt,092.txt,0.1041088824238627
090.txt,093.txt,0.051936150053652
090.txt,094.txt,0.1139687235607783
090.txt,095.txt,0.0482682836748653
090.txt,096.txt,0.0506319116104117
090.txt,097.txt,0.0644958182151267
090.txt,098.txt,0.3613294525195842
090.txt,099.txt,0.0693648513418483
090.txt,100.txt,0.0494046521623892
090.txt,101.txt,0.0558456704823005
090.txt,102.txt,0.0627226389557938
090.txt,103.txt,0.1163813860318156
090.txt,104.txt,0.1207858764466252
090.txt,105.txt,0.0740409589667329
090.txt,106.txt,0.0653236095189562
090.txt,107.txt,0.0669929873423169
090.txt,108.txt,0.0457253759543124
090.txt,109.txt,0.0403049636456355
090.txt,110.txt,0.0135587101325174
090.txt,111.txt,0.352353859620721
090.txt,112.txt,0.0410992430550226
090.txt,113.txt,0.0282501317068896
090.txt,114.txt,0.0543659687640447
090.txt,115.txt,0.0925686494446222
090.txt,116.txt,0.0291097046208007
090.txt,117.txt,0.0350426284674216
090.txt,118.txt,0.0473965648343195
090.txt,119.txt,0.0472872503371841
090.txt,120.txt,0.0100649624758492
090.txt,121.txt,0.0232995594265658
090.txt,122.txt,0.05797567714122
090.txt,123.txt,0.0324851590671217
090.txt,124.txt,0.0764783466398809
090.txt,125.txt,0.0285153079930072
090.txt,126.txt,0.0297227766279111
090.txt,127.txt,0.0252467365295423
090.txt,128.txt,0.0241912605111626
090.txt,129.txt,0.0312631001930241
090.txt,130.txt,0.020484652284898
090.txt,131.txt,0.0080507430847057
090.txt,132.txt,0.0821896958611468
090.txt,133.txt,0.0596281927835933
090.txt,134.txt,0.0700959628277769
090.txt,135.txt,0.0316276847230819
090.txt,136.txt,0.0223455057148788
090.txt,137.txt,0.0846064709958273
090.txt,138.txt,0.0638757323988009
090.txt,139.txt,0.0510536412799987
090.txt,140.txt,0.0183232664102936
090.txt,141.txt,0.0933605456035186
090.txt,142.txt,0.0201886801523008
090.txt,143.txt,0.068999832711696
090.txt,144.txt,0.0578422742315514
090.txt,145.txt,0.0937533429813984
090.txt,146.txt,0.1154974983928462
090.txt,147.txt,0.0222248550626569
090.txt,148.txt,0.0472058679051996
090.txt,149.txt,0.0281333791340157
090.txt,150.txt,0.0369331077840087
090.txt,151.txt,0.0274794455187395
090.txt,152.txt,0.077429310114938
090.txt,153.txt,0.0246632191211744
090.txt,154.txt,0.0546159096146371
090.txt,155.txt,0.1272221041333619
090.txt,156.txt,0.0508664767667582
090.txt,157.txt,0.0893864429494425
090.txt,158.txt,0.1498061207024322
090.txt,159.txt,0.0380740439205063
090.txt,160.txt,0.0786077062103821
090.txt,161.txt,0.1498061207024322
090.txt,162.txt,0.0471506367269014
090.txt,163.txt,0.0216829125040602
090.txt,164.txt,0.0216829125040602
090.txt,165.txt,0.0397114861816866
090.txt,166.txt,0.0504974523628654
090.txt,167.txt,0.0359795730990649
090.txt,168.txt,0.0497877453525117
090.txt,169.txt,0.017140191212042
090.txt,170.txt,0.0240047954768111
090.txt,171.txt,0.0638343383111153
090.txt,172.txt,0.0467436450401572
090.txt,173.txt,0.0564169880309292
090.txt,174.txt,0.0400926078491754
090.txt,175.txt,0.0318759739271945
090.txt,176.txt,0.0758765416279344
090.txt,177.txt,0.0284225478633545
090.txt,178.txt,0.0365344966032873
090.txt,179.txt,0.0441046917365893
090.txt,180.txt,0.0427599969103467
090.txt,181.txt,0.0155112845951011
090.txt,182.txt,0.026683659947247
090.txt,183.txt,0.0093051211544241
090.txt,184.txt,0.0484213032548443
090.txt,185.txt,0.0565966034528101
090.txt,186.txt,0.0718423295790514
090.txt,187.txt,0.0701445983985751
090.txt,188.txt,0.0731120505895305
090.txt,189.txt,0.089472583459855
090.txt,190.txt,0.109978699131533
090.txt,191.txt,0.0624310142620778
090.txt,192.txt,0.0758159508160786
090.txt,193.txt,0.0392817956511793
090.txt,194.txt,0.2029211006770106
090.txt,195.txt,0.0523279957863445
090.txt,196.txt,0.0486149579351688
090.txt,197.txt,0.0037258385974475
090.txt,198.txt,0.0623090493435197
090.txt,199.txt,0.0589699243217923
090.txt,200.txt,0.0974882452986614
090.txt,201.txt,0.0330631787349033
090.txt,202.txt,0.1365642700634104
090.txt,203.txt,0.0433990324111347
090.txt,204.txt,0.0348203997085688
090.txt,205.txt,0.0865260599061297
090.txt,206.txt,0.0450940433786467
090.txt,207.txt,0.2033532847695256
090.txt,208.txt,0.0287322876570223
090.txt,209.txt,0.1381385815656431
090.txt,210.txt,0.044537958063385
090.txt,211.txt,0.0490353839892666
090.txt,212.txt,0.0553988734156912
090.txt,213.txt,0.0261869237560667
090.txt,214.txt,0.0443462243873414
090.txt,215.txt,0.1178525427374919
090.txt,216.txt,0.0738870707477232
090.txt,217.txt,0.0339104365743678
090.txt,218.txt,0.029335612986202
090.txt,219.txt,0.0270113402498107
090.txt,220.txt,0.0105563088460211
090.txt,221.txt,0.1314485414142604
090.txt,222.txt,0.0260269500955639
090.txt,223.txt,0.0798929689664461
090.txt,224.txt,0.0587933038642623
090.txt,225.txt,0.0253573305857287
090.txt,226.txt,0.0616006646395789
090.txt,227.txt,0.0143870511867614
090.txt,228.txt,0.0620309652528726
090.txt,229.txt,0.0586180457099126
090.txt,230.txt,0.0522786265830414
090.txt,231.txt,0.0219412507180635
090.txt,232.txt,0.1147280679554415
090.txt,233.txt,0.1209387446077605
090.txt,234.txt,0.0718837402953822
090.txt,235.txt,0.1218526819029484
090.txt,236.txt,0.0585716573860809
090.txt,237.txt,0.0800700965083251
090.txt,238.txt,0.0361118900695932
090.txt,239.txt,0.0707895988467277
090.txt,240.txt,0.0550038338424766
090.txt,241.txt,0.0603275161256628
090.txt,242.txt,0.0610425174835154
090.txt,243.txt,0.1091333081443001
090.txt,244.txt,0.056633019371587
090.txt,245.txt,0.1233243500535994
090.txt,246.txt,0.0605248754492426
090.txt,247.txt,0.0631616530027472
090.txt,248.txt,0.0089274102901033
090.txt,249.txt,0.0494270438960974
090.txt,250.txt,0.082170597608394
090.txt,251.txt,0.0422858629134185
090.txt,252.txt,0.0793420525961078
090.txt,253.txt,0.0643817024659389
090.txt,254.txt,0.0411754108061822
090.txt,255.txt,0.0620118206010522
090.txt,256.txt,0.0235274329686385
090.txt,257.txt,0.0817343477001772
090.txt,258.txt,0.0228581966437207
090.txt,259.txt,0.032206636810758
090.txt,260.txt,0.0991345948108685
090.txt,261.txt,0.0363257169101575
090.txt,262.txt,0.1860423156580734
090.txt,263.txt,0.0709799318815734
090.txt,264.txt,0.0197736871848361
091.txt,092.txt,0.0800387342408595
091.txt,093.txt,0.0550681677972916
091.txt,094.txt,0.0510052946477251
091.txt,095.txt,0.0535225835796159
091.txt,096.txt,0.0312015615668846
091.txt,097.txt,0.0385576039427508
091.txt,098.txt,0.0889526915676673
091.txt,099.txt,0.0462704385997751
091.txt,100.txt,0.0238468364800988
091.txt,101.txt,0.0534638738089117
091.txt,102.txt,0.056222487777692
091.txt,103.txt,0.0537474961000955
091.txt,104.txt,0.0520002076484916
091.txt,105.txt,0.0413125598703102
091.txt,106.txt,0.0632232402499268
091.txt,107.txt,0.038350645926087
091.txt,108.txt,0.0314374435992645
091.txt,109.txt,0.0262831250050402
091.txt,110.txt,0.0490153218118521
091.txt,111.txt,0.0907306961387985
091.txt,112.txt,0.0596208404404503
091.txt,113.txt,0.0508164621516423
091.txt,114.txt,0.0543698505555862
091.txt,115.txt,0.0394853152016208
091.txt,116.txt,0.046000288705997
091.txt,117.txt,0.0335143474626899
091.txt,118.txt,0.0621531877508279
091.txt,119.txt,0.040966291582786
091.txt,120.txt,0.005539034903003
091.txt,121.txt,0.0490949957926742
091.txt,122.txt,0.0563790670906759
091.txt,123.txt,0.0421668911154323
091.txt,124.txt,0.0672238528038996
091.txt,125.txt,0.0578809603856335
091.txt,126.txt,0.0217173424058913
091.txt,127.txt,0.0515829840998742
091.txt,128.txt,0.0615951693439149
091.txt,129.txt,0.0677486909698241
091.txt,130.txt,0.0083317025404719
091.txt,131.txt,0.0059214407121259
091.txt,132.txt,0.0696492540163395
091.txt,133.txt,0.0880795200979394
091.txt,134.txt,0.051208212945489
091.txt,135.txt,0.061920306482289
091.txt,136.txt,0.0274222245915819
091.txt,137.txt,0.0448422249499551
091.txt,138.txt,0.0962550187497663
091.txt,139.txt,0.0451067557326646
091.txt,140.txt,0.0201987603248945
091.txt,141.txt,0.0787218539998966
091.txt,142.txt,0.0433208937893247
091.txt,143.txt,0.0271446511881796
091.txt,144.txt,0.0455792182443776
091.txt,145.txt,0.052473870119453
091.txt,146.txt,0.0252027656557635
091.txt,147.txt,0.0816031135917724
091.txt,148.txt,0.0522347340393653
091.txt,149.txt,0.0493963983938264
091.txt,150.txt,0.0405708960729273
091.txt,151.txt,0.0410716579945321
091.txt,152.txt,0.0381871320814158
091.txt,153.txt,0.060795383672374
091.txt,154.txt,0.0640462043680454
091.txt,155.txt,0.0856823733566672
091.txt,156.txt,0.0692238534856741
091.txt,157.txt,0.0517108971557802
091.txt,158.txt,0.0630624939528558
091.txt,159.txt,0.0282539345649503
091.txt,160.txt,0.0484573632823892
091.txt,161.txt,0.0630624939528558
091.txt,162.txt,0.076709336500051
091.txt,163.txt,0.0422592694765785
091.txt,164.txt,0.0422592694765785
091.txt,165.txt,0.022783978609165
091.txt,166.txt,0.0575097533505222
091.txt,167.txt,0.0429761567111096
091.txt,168.txt,0.0550745805536437
091.txt,169.txt,0.0422335787143848
091.txt,170.txt,0.0632713099148854
091.txt,171.txt,0.0844623687575508
091.txt,172.txt,0.0266904818601868
091.txt,173.txt,0.0832335414979583
091.txt,174.txt,0.0341000135581583
091.txt,175.txt,0.039457189182617
091.txt,176.txt,0.0501058585756899
091.txt,177.txt,0.0491062474560026
091.txt,178.txt,0.0516247266358456
091.txt,179.txt,0.0236774526681577
091.txt,180.txt,0.0900944875597541
091.txt,181.txt,0.0350166111852397
091.txt,182.txt,0.0515725905751142
091.txt,183.txt,0.0487308108643284
091.txt,184.txt,0.0468118749733606
091.txt,185.txt,0.0546395989382079
091.txt,186.txt,0.0613645128577532
091.txt,187.txt,0.0746293317690339
091.txt,188.txt,0.0620153066805033
091.txt,189.txt,0.0413956331003698
091.txt,190.txt,0.0540379805793951
091.txt,191.txt,0.0976005745177087
091.txt,192.txt,0.0613306234842426
091.txt,193.txt,0.0855903987895632
091.txt,194.txt,0.0554095556785279
091.txt,195.txt,0.0410281967978389
091.txt,196.txt,0.0833310441766511
091.txt,197.txt,0.0556504492717361
091.txt,198.txt,0.0690675208414404
091.txt,199.txt,0.0804311574869905
091.txt,200.txt,0.0905214786116968
091.txt,201.txt,0.0762443377907604
091.txt,202.txt,0.0563183895442416
091.txt,203.txt,0.082834790702918
091.txt,204.txt,0.0616311447997382
091.txt,205.txt,0.0440526516956441
091.txt,206.txt,0.0219902613847429
091.txt,207.txt,0.103311989396892
091.txt,208.txt,0.055122001093318
091.txt,209.txt,0.0515679512117285
091.txt,210.txt,0.0446272000561084
091.txt,211.txt,0.0762559617148186
091.txt,212.txt,0.06429065199769
091.txt,213.txt,0.0480681331583216
091.txt,214.txt,0.0506177260281139
091.txt,215.txt,0.0616337873488597
091.txt,216.txt,0.0518573106499015
091.txt,217.txt,0.0480147381418805
091.txt,218.txt,0.0346196901530301
091.txt,219.txt,0.0644928453243306
091.txt,220.txt,0.0519238817942593
091.txt,221.txt,0.0955854922083537
091.txt,222.txt,0.0486591059887001
091.txt,223.txt,0.0718102922980266
091.txt,224.txt,0.1025843439466306
091.txt,225.txt,0.0925314105551893
091.txt,226.txt,0.0516341386655042
091.txt,227.txt,0.0541464746595176
091.txt,228.txt,0.0337553684011534
091.txt,229.txt,0.1021735978432233
091.txt,230.txt,0.055187445433257
091.txt,231.txt,0.0535632526959776
091.txt,232.txt,0.0446017901396338
091.txt,233.txt,0.0905404695523267
091.txt,234.txt,0.0564197713289707
091.txt,235.txt,0.0279164701963392
091.txt,236.txt,0.0378329410339229
091.txt,237.txt,0.1281142396097239
091.txt,238.txt,0.0630425520850327
091.txt,239.txt,0.0598372399370304
091.txt,240.txt,0.0824848080598736
091.txt,241.txt,0.0435480078198006
091.txt,242.txt,0.059427485183801
091.txt,243.txt,0.0464229988552044
091.txt,244.txt,0.0522740640991965
091.txt,245.txt,0.0606964194595004
091.txt,246.txt,0.0188410820167093
091.txt,247.txt,0.0371916897028179
091.txt,248.txt,0.0496075111270962
091.txt,249.txt,0.0418095394717421
091.txt,250.txt,0.0643722534450013
091.txt,251.txt,0.0827205478922558
091.txt,252.txt,0.0630550741782838
091.txt,253.txt,0.0211307283540732
091.txt,254.txt,0.0554194747558645
091.txt,255.txt,0.0308067606046865
091.txt,256.txt,0.0406290716946429
091.txt,257.txt,0.0505926140683926
091.txt,258.txt,0.0619424129916587
091.txt,259.txt,0.0241182225225795
091.txt,260.txt,0.0162231644351931
091.txt,261.txt,0.0353765818192729
091.txt,262.txt,0.0709454099882058
091.txt,263.txt,0.0224443793263889
091.txt,264.txt,0.0389964200468402
092.txt,093.txt,0.0444374498639367
092.txt,094.txt,0.0513188589632162
092.txt,095.txt,0.0422131880710036
092.txt,096.txt,0.0301992899629145
092.txt,097.txt,0.0294751160101745
092.txt,098.txt,0.0659491299170433
092.txt,099.txt,0.0669434495332216
092.txt,100.txt,0.0288243032827613
092.txt,101.txt,0.0497951209206032
092.txt,102.txt,0.0635506405985756
092.txt,103.txt,0.0539588876233104
092.txt,104.txt,0.055444780239636
092.txt,105.txt,0.0886683627535833
092.txt,106.txt,0.0211020380926098
092.txt,107.txt,0.0528927684956752
092.txt,108.txt,0.0667337834912052
092.txt,109.txt,0.0429268896129935
092.txt,110.txt,0.043653229883534
092.txt,111.txt,0.0892248789119896
092.txt,112.txt,0.0556216059711347
092.txt,113.txt,0.032934281974245
092.txt,114.txt,0.0412015776220266
092.txt,115.txt,0.073574795844917
092.txt,116.txt,0.0477075720765992
092.txt,117.txt,0.0465668275981748
092.txt,118.txt,0.0473248425943971
092.txt,119.txt,0.0247639741701112
092.txt,120.txt,0.0204126963872979
092.txt,121.txt,0.0251356604319244
092.txt,122.txt,0.028673412366906
092.txt,123.txt,0.0417844647703752
092.txt,124.txt,0.0853339357650136
092.txt,125.txt,0.0335440806483569
092.txt,126.txt,0.1021485699760461
092.txt,127.txt,0.0855428464410235
092.txt,128.txt,0.0629823274870875
092.txt,129.txt,0.0772351554764376
092.txt,130.txt,0.0150960751576219
092.txt,131.txt,0.0053239340768454
092.txt,132.txt,0.0729522172117614
092.txt,133.txt,0.0601172931470576
092.txt,134.txt,0.0724353377800825
092.txt,135.txt,0.0851528800225424
092.txt,136.txt,0.0221691190095798
092.txt,137.txt,0.0497337953800026
092.txt,138.txt,0.0721146715594454
092.txt,139.txt,0.0436505748540224
092.txt,140.txt,0.0181694840465662
092.txt,141.txt,0.044945694162026
092.txt,142.txt,0.060338061979704
092.txt,143.txt,0.0381883740389929
092.txt,144.txt,0.050056816562059
092.txt,145.txt,0.0582444547063806
092.txt,146.txt,0.032907183164909
092.txt,147.txt,0.072886806594509
092.txt,148.txt,0.0500576951310623
092.txt,149.txt,0.0450968195557007
092.txt,150.txt,0.0569047982857322
092.txt,151.txt,0.0292558447942896
092.txt,152.txt,0.0355189681278479
092.txt,153.txt,0.0423201649859176
092.txt,154.txt,0.0430181218301664
092.txt,155.txt,0.0706467119371599
092.txt,156.txt,0.0476660336375839
092.txt,157.txt,0.0912135141089107
092.txt,158.txt,0.065224900601671
092.txt,159.txt,0.0149302606566173
092.txt,160.txt,0.0655331967280492
092.txt,161.txt,0.065224900601671
092.txt,162.txt,0.06829705506175
092.txt,163.txt,0.037841013255254
092.txt,164.txt,0.037841013255254
092.txt,165.txt,0.0127027945576563
092.txt,166.txt,0.0433798247071106
092.txt,167.txt,0.0474100037820294
092.txt,168.txt,0.0389017566919221
092.txt,169.txt,0.0316583503484014
092.txt,170.txt,0.0557744277458775
092.txt,171.txt,0.0628950060006593
092.txt,172.txt,0.0349718302195548
092.txt,173.txt,0.0923816020320315
092.txt,174.txt,0.024017332440253
092.txt,175.txt,0.01677525984502
092.txt,176.txt,0.0656794454159878
092.txt,177.txt,0.0256275722263344
092.txt,178.txt,0.0322442106082987
092.txt,179.txt,0.0414200564798004
092.txt,180.txt,0.0788330958169549
092.txt,181.txt,0.0245140391812853
092.txt,182.txt,0.0546127726535559
092.txt,183.txt,0.0258915618795754
092.txt,184.txt,0.032190885752048
092.txt,185.txt,0.0452077621694728
092.txt,186.txt,0.0714557039439092
092.txt,187.txt,0.0688963191681244
092.txt,188.txt,0.0549470161067875
092.txt,189.txt,0.0328435397115532
092.txt,190.txt,0.0489904702703146
092.txt,191.txt,0.0758945140613951
092.txt,192.txt,0.0646071810004491
092.txt,193.txt,0.0614013807522878
092.txt,194.txt,0.0741930906886351
092.txt,195.txt,0.0166240613108225
092.txt,196.txt,0.0657174949573644
092.txt,197.txt,0.0290526652355849
092.txt,198.txt,0.0830069544723427
092.txt,199.txt,0.0866449161958195
092.txt,200.txt,0.0565458692372838
092.txt,201.txt,0.046798791513343
092.txt,202.txt,0.0817681685714266
092.txt,203.txt,0.0562672647231663
092.txt,204.txt,0.0318114472093235
092.txt,205.txt,0.0343348485943685
092.txt,206.txt,0.019733058102625
092.txt,207.txt,0.1405289344852583
092.txt,208.txt,0.0471531364565852
092.txt,209.txt,0.0619213110511583
092.txt,210.txt,0.0360168395510815
092.txt,211.txt,0.0557348439519658
092.txt,212.txt,0.0346156449785995
092.txt,213.txt,0.0334165518329008
092.txt,214.txt,0.0335582053951314
092.txt,215.txt,0.0811202866732067
092.txt,216.txt,0.0830419296648432
092.txt,217.txt,0.0308139226464348
092.txt,218.txt,0.0388518580113967
092.txt,219.txt,0.0397892680791158
092.txt,220.txt,0.0326116158733108
092.txt,221.txt,0.1133572842138056
092.txt,222.txt,0.034504522470838
092.txt,223.txt,0.0609949670675303
092.txt,224.txt,0.0781551123318874
092.txt,225.txt,0.0605436176185904
092.txt,226.txt,0.0499233072743308
092.txt,227.txt,0.0141655709029166
092.txt,228.txt,0.0833515695969658
092.txt,229.txt,0.0720357653940084
092.txt,230.txt,0.0498194581121562
092.txt,231.txt,0.0464656713303504
092.txt,232.txt,0.0649172434023209
092.txt,233.txt,0.0804689352987279
092.txt,234.txt,0.0300093831168179
092.txt,235.txt,0.0310281535792437
092.txt,236.txt,0.0377290874804172
092.txt,237.txt,0.0815917279592978
092.txt,238.txt,0.0537277296917932
092.txt,239.txt,0.0776103350715621
092.txt,240.txt,0.0805811920173065
092.txt,241.txt,0.057551861039809
092.txt,242.txt,0.0311720877648877
092.txt,243.txt,0.0662302013086292
092.txt,244.txt,0.0674450314087356
092.txt,245.txt,0.0574315009927178
092.txt,246.txt,0.0417564208967521
092.txt,247.txt,0.042637987102797
092.txt,248.txt,0.0367005518537302
092.txt,249.txt,0.069009464599928
092.txt,250.txt,0.0579566701225471
092.txt,251.txt,0.0686176421357099
092.txt,252.txt,0.0406215100883553
092.txt,253.txt,0.0578254309089973
092.txt,254.txt,0.0665153946055178
092.txt,255.txt,0.0407720317902843
092.txt,256.txt,0.0271221176623563
092.txt,257.txt,0.0485795383894853
092.txt,258.txt,0.0235054003835309
092.txt,259.txt,0.0133512818794736
092.txt,260.txt,0.0509030336916671
092.txt,261.txt,0.0362097196717186
092.txt,262.txt,0.0809657077899119
092.txt,263.txt,0.0222650755277824
092.txt,264.txt,0.0550613881213424
093.txt,094.txt,0.0504745396282677
093.txt,095.txt,0.0694286428919061
093.txt,096.txt,0.0194987524056856
093.txt,097.txt,0.0502581516141623
093.txt,098.txt,0.0765726372335956
093.txt,099.txt,0.0499441221932812
093.txt,100.txt,0.0276821216225582
093.txt,101.txt,0.1549963410597422
093.txt,102.txt,0.0707316549602067
093.txt,103.txt,0.0363318667302343
093.txt,104.txt,0.0596181533218278
093.txt,105.txt,0.0492548826578818
093.txt,106.txt,0.0384963032075647
093.txt,107.txt,0.0831127747126856
093.txt,108.txt,0.0652024194878129
093.txt,109.txt,0.0400057810050009
093.txt,110.txt,0.0271622920720176
093.txt,111.txt,0.0458408584156836
